transaction_id,customer_id,merchant_id,payment_method_id,transaction_ts,transaction_type,status,currency_code,amount,processing_fee,authorization_code,source_system,updated_at
734,75,30,4,2025-06-08 18:02:02,PAYMENT,DECLINED,USD,1574.27,29.66,,PAYMENTS_APP,2025-06-08 18:02:02
735,77,16,5,2025-03-23 17:23:21,PAYMENT,APPROVED,USD,372.37,1.99,AUTH0000000735,PAYMENTS_APP,2025-03-23 17:23:21
736,106,7,4,2026-07-19 02:47:11,PAYMENT,APPROVED,USD,1284.02,23.58,AUTH0000000736,PAYMENTS_APP,2026-07-19 02:47:11
737,5,8,6,2025-09-17 12:56:30,PAYMENT,APPROVED,USD,1464.33,39.73,AUTH0000000737,PAYMENTS_APP,2025-09-17 12:56:30
738,77,21,5,2025-07-06 14:18:25,PAYMENT,APPROVED,USD,209.14,6.44,AUTH0000000738,PAYMENTS_APP,2025-07-06 14:18:25
739,48,14,2,2026-04-06 22:42:44,PAYMENT,APPROVED,USD,853.99,27.51,AUTH0000000739,PAYMENTS_APP,2026-04-06 22:42:44
740,30,1,2,2025-09-23 03:52:16,PAYMENT,APPROVED,USD,1336.41,1.6,AUTH0000000740,PAYMENTS_APP,2025-09-23 03:52:16
741,159,40,3,2026-02-19 23:56:48,PAYMENT,PENDING,USD,1505.12,26.41,,PAYMENTS_APP,2026-02-19 23:56:48
742,29,2,6,2026-02-09 11:01:09,PAYMENT,APPROVED,USD,313.6,0.46,AUTH0000000742,PAYMENTS_APP,2026-02-09 11:01:09
743,161,35,2,2025-08-03 17:31:00,PAYMENT,PENDING,USD,363.74,3.35,,PAYMENTS_APP,2025-08-03 17:31:00
744,40,48,6,2026-04-20 05:23:40,PAYMENT,APPROVED,USD,1055.28,5.23,AUTH0000000744,PAYMENTS_APP,2026-04-20 05:23:40
745,101,4,3,2025-01-21 16:21:58,PAYMENT,DECLINED,USD,607.33,6.7,,PAYMENTS_APP,2025-01-21 16:21:58
746,107,32,6,2025-01-09 03:44:16,PAYMENT,PENDING,USD,2119.23,33.23,,PAYMENTS_APP,2025-01-09 03:44:16
747,152,47,5,2026-07-22 10:35:12,PAYMENT,APPROVED,USD,1219.25,21.37,AUTH0000000747,PAYMENTS_APP,2026-07-22 10:35:12
748,148,21,5,2026-05-15 08:26:36,PAYMENT,PENDING,USD,152.7,0.25,,PAYMENTS_APP,2026-05-15 08:26:36
749,89,29,6,2026-03-04 17:14:01,PAYMENT,APPROVED,USD,1237.48,40.74,AUTH0000000749,PAYMENTS_APP,2026-03-04 17:14:01
750,151,44,3,2025-07-16 17:05:04,PAYMENT,APPROVED,USD,1095.84,20.01,AUTH0000000750,PAYMENTS_APP,2025-07-16 17:05:04
751,107,44,6,2026-04-25 04:46:31,PAYMENT,APPROVED,USD,1807.76,25.8,AUTH0000000751,PAYMENTS_APP,2026-04-25 04:46:31
752,171,31,2,2025-06-15 22:38:26,PAYMENT,APPROVED,USD,706.86,18.71,AUTH0000000752,PAYMENTS_APP,2025-06-15 22:38:26
753,61,14,5,2026-05-19 03:40:25,PAYMENT,APPROVED,USD,2357.69,41.94,AUTH0000000753,PAYMENTS_APP,2026-05-19 03:40:25
754,129,3,1,2025-09-25 12:59:58,PAYMENT,PENDING,USD,397.36,11.58,,PAYMENTS_APP,2025-09-25 12:59:58
755,67,22,3,2025-04-27 22:29:05,PAYMENT,APPROVED,USD,302.6,2.61,AUTH0000000755,PAYMENTS_APP,2025-04-27 22:29:05
756,155,43,1,2026-07-25 09:44:20,PAYMENT,APPROVED,USD,2133.67,65.52,AUTH0000000756,PAYMENTS_APP,2026-07-25 09:44:20
757,157,7,5,2026-03-25 16:38:37,PAYMENT,APPROVED,USD,2436.67,67.19,AUTH0000000757,PAYMENTS_APP,2026-03-25 16:38:37
758,114,49,5,2025-05-01 07:28:40,PAYMENT,APPROVED,USD,393.42,4.3,AUTH0000000758,PAYMENTS_APP,2025-05-01 07:28:40
759,52,29,4,2025-06-07 23:33:35,PAYMENT,APPROVED,USD,837.18,4.76,AUTH0000000759,PAYMENTS_APP,2025-06-07 23:33:35
760,194,27,3,2025-10-21 18:23:14,PAYMENT,APPROVED,USD,214.0,2.92,AUTH0000000760,PAYMENTS_APP,2025-10-21 18:23:14
761,105,30,5,2026-06-27 15:21:15,PAYMENT,APPROVED,USD,345.85,5.39,AUTH0000000761,PAYMENTS_APP,2026-06-27 15:21:15
762,133,5,1,2025-01-31 16:06:49,PAYMENT,APPROVED,USD,1925.61,48.91,AUTH0000000762,PAYMENTS_APP,2025-01-31 16:06:49
763,165,10,5,2025-06-18 15:48:14,PAYMENT,APPROVED,USD,983.77,2.22,AUTH0000000763,PAYMENTS_APP,2025-06-18 15:48:14
764,142,20,6,2026-06-17 10:46:01,PAYMENT,APPROVED,USD,1005.61,24.29,AUTH0000000764,PAYMENTS_APP,2026-06-17 10:46:01
765,104,29,6,2025-01-09 10:11:11,PAYMENT,DECLINED,USD,1526.39,9.15,,PAYMENTS_APP,2025-01-09 10:11:11
766,179,23,6,2025-07-30 19:49:18,PAYMENT,DECLINED,USD,1971.07,45.67,,PAYMENTS_APP,2025-07-30 19:49:18
767,100,47,6,2026-02-19 07:10:59,PAYMENT,APPROVED,USD,211.62,4.08,AUTH0000000767,PAYMENTS_APP,2026-02-19 07:10:59
768,134,22,6,2026-07-08 10:20:14,PAYMENT,APPROVED,USD,232.96,4.6,AUTH0000000768,PAYMENTS_APP,2026-07-08 10:20:14
769,186,28,5,2026-07-07 21:34:20,PAYMENT,APPROVED,USD,604.11,16.51,AUTH0000000769,PAYMENTS_APP,2026-07-07 21:34:20
770,194,42,1,2026-01-17 09:27:26,PAYMENT,PENDING,USD,1269.24,6.61,,PAYMENTS_APP,2026-01-17 09:27:26
771,149,37,6,2025-01-06 16:29:54,PAYMENT,APPROVED,USD,2457.39,69.75,AUTH0000000771,PAYMENTS_APP,2025-01-06 16:29:54
772,184,37,6,2026-07-01 21:40:59,PAYMENT,APPROVED,USD,876.49,9.36,AUTH0000000772,PAYMENTS_APP,2026-07-01 21:40:59
773,200,24,4,2025-09-11 03:49:52,PAYMENT,APPROVED,USD,1291.61,9.75,AUTH0000000773,PAYMENTS_APP,2025-09-11 03:49:52
774,122,14,4,2026-02-26 02:59:00,PAYMENT,APPROVED,USD,156.42,4.88,AUTH0000000774,PAYMENTS_APP,2026-02-26 02:59:00
775,68,38,4,2026-02-17 21:25:01,PAYMENT,DECLINED,USD,1297.84,18.72,,PAYMENTS_APP,2026-02-17 21:25:01
776,107,11,2,2026-03-10 16:01:22,PAYMENT,PENDING,USD,2327.66,41.07,,PAYMENTS_APP,2026-03-10 16:01:22
777,136,8,6,2026-05-12 16:39:53,PAYMENT,APPROVED,USD,2420.11,44.65,AUTH0000000777,PAYMENTS_APP,2026-05-12 16:39:53
778,105,8,1,2025-06-10 20:21:12,PAYMENT,APPROVED,USD,2304.32,11.61,AUTH0000000778,PAYMENTS_APP,2025-06-10 20:21:12
779,78,19,4,2026-06-20 05:34:53,PAYMENT,APPROVED,USD,929.3,32.24,AUTH0000000779,PAYMENTS_APP,2026-06-20 05:34:53
780,1,8,5,2025-11-09 10:19:16,PAYMENT,APPROVED,USD,458.51,11.99,AUTH0000000780,PAYMENTS_APP,2025-11-09 10:19:16
781,87,25,4,2026-03-04 17:31:08,PAYMENT,DECLINED,USD,774.94,12.69,,PAYMENTS_APP,2026-03-04 17:31:08
782,171,29,2,2025-05-16 05:02:36,PAYMENT,DECLINED,USD,1591.51,42.81,,PAYMENTS_APP,2025-05-16 05:02:36
783,60,26,3,2025-11-30 03:15:06,PAYMENT,DECLINED,USD,1661.59,24.8,,PAYMENTS_APP,2025-11-30 03:15:06
784,166,6,2,2026-07-08 01:40:05,PAYMENT,PENDING,USD,2225.22,57.9,,PAYMENTS_APP,2026-07-08 01:40:05
785,50,40,5,2025-11-13 20:25:37,PAYMENT,PENDING,USD,310.33,6.21,,PAYMENTS_APP,2025-11-13 20:25:37
786,5,8,6,2025-02-24 20:45:43,PAYMENT,DECLINED,USD,474.3,8.15,,PAYMENTS_APP,2025-02-24 20:45:43
787,181,38,4,2026-06-29 06:32:39,PAYMENT,APPROVED,USD,688.13,5.5,AUTH0000000787,PAYMENTS_APP,2026-06-29 06:32:39
788,6,22,4,2025-11-25 14:37:44,PAYMENT,DECLINED,USD,113.41,3.44,,PAYMENTS_APP,2025-11-25 14:37:44
789,66,6,1,2025-07-04 15:06:26,PAYMENT,APPROVED,USD,2149.26,25.34,AUTH0000000789,PAYMENTS_APP,2025-07-04 15:06:26
790,79,27,6,2025-10-20 05:14:38,PAYMENT,APPROVED,USD,639.63,2.59,AUTH0000000790,PAYMENTS_APP,2025-10-20 05:14:38
791,26,21,2,2025-11-30 06:36:24,PAYMENT,APPROVED,USD,1783.54,19.86,AUTH0000000791,PAYMENTS_APP,2025-11-30 06:36:24
792,151,16,4,2026-01-20 04:24:15,PAYMENT,APPROVED,USD,507.2,13.48,AUTH0000000792,PAYMENTS_APP,2026-01-20 04:24:15
793,17,31,1,2025-04-28 09:48:16,PAYMENT,APPROVED,USD,796.52,15.78,AUTH0000000793,PAYMENTS_APP,2025-04-28 09:48:16
794,64,49,5,2025-01-20 09:47:59,PAYMENT,DECLINED,USD,2408.72,57.7,,PAYMENTS_APP,2025-01-20 09:47:59
795,163,33,2,2025-05-09 11:05:26,PAYMENT,DECLINED,USD,1017.46,3.92,,PAYMENTS_APP,2025-05-09 11:05:26
796,138,28,5,2025-05-26 13:35:29,PAYMENT,DECLINED,USD,2463.29,67.96,,PAYMENTS_APP,2025-05-26 13:35:29
797,159,19,6,2026-04-08 01:31:17,PAYMENT,APPROVED,USD,2031.8,68.43,AUTH0000000797,PAYMENTS_APP,2026-04-08 01:31:17
798,131,19,1,2025-09-14 13:50:27,PAYMENT,APPROVED,USD,2106.25,17.34,AUTH0000000798,PAYMENTS_APP,2025-09-14 13:50:27
799,36,47,5,2025-03-13 10:56:45,PAYMENT,APPROVED,USD,988.87,5.12,AUTH0000000799,PAYMENTS_APP,2025-03-13 10:56:45
800,175,22,6,2025-08-04 22:13:32,PAYMENT,DECLINED,USD,2393.59,28.3,,PAYMENTS_APP,2025-08-04 22:13:32
801,88,14,4,2025-09-25 16:28:58,PAYMENT,APPROVED,USD,615.57,21.19,AUTH0000000801,PAYMENTS_APP,2025-09-25 16:28:58
802,3,44,2,2025-05-17 23:32:10,PAYMENT,APPROVED,USD,1522.36,1.74,AUTH0000000802,PAYMENTS_APP,2025-05-17 23:32:10
803,167,5,5,2026-05-16 14:18:03,PAYMENT,DECLINED,USD,203.79,6.28,,PAYMENTS_APP,2026-05-16 14:18:03
804,97,39,3,2025-02-01 16:12:30,PAYMENT,PENDING,USD,309.42,10.54,,PAYMENTS_APP,2025-02-01 16:12:30
805,3,15,6,2025-01-09 04:32:33,PAYMENT,APPROVED,USD,926.83,7.01,AUTH0000000805,PAYMENTS_APP,2025-01-09 04:32:33
806,60,32,3,2025-04-03 22:20:05,PAYMENT,PENDING,USD,758.64,19.27,,PAYMENTS_APP,2025-04-03 22:20:05
807,164,26,1,2026-05-20 22:03:53,PAYMENT,APPROVED,USD,18.83,0.65,AUTH0000000807,PAYMENTS_APP,2026-05-20 22:03:53
808,173,44,5,2026-05-21 06:12:24,PAYMENT,DECLINED,USD,485.23,12.67,,PAYMENTS_APP,2026-05-21 06:12:24
809,67,37,2,2025-06-29 02:22:46,PAYMENT,DECLINED,USD,321.49,1.03,,PAYMENTS_APP,2025-06-29 02:22:46
810,178,44,5,2026-06-20 09:59:16,PAYMENT,APPROVED,USD,2119.32,3.79,AUTH0000000810,PAYMENTS_APP,2026-06-20 09:59:16
811,14,21,4,2026-04-10 00:04:16,PAYMENT,APPROVED,USD,1602.77,52.99,AUTH0000000811,PAYMENTS_APP,2026-04-10 00:04:16
812,12,47,2,2025-05-05 18:52:13,PAYMENT,APPROVED,USD,1239.44,23.04,AUTH0000000812,PAYMENTS_APP,2025-05-05 18:52:13
813,21,37,1,2026-06-30 16:20:33,PAYMENT,APPROVED,USD,13.89,0.11,AUTH0000000813,PAYMENTS_APP,2026-06-30 16:20:33
814,17,41,6,2026-03-10 02:42:37,PAYMENT,APPROVED,USD,493.0,6.01,AUTH0000000814,PAYMENTS_APP,2026-03-10 02:42:37
815,64,7,4,2025-01-25 21:34:24,PAYMENT,PENDING,USD,2337.72,69.14,,PAYMENTS_APP,2025-01-25 21:34:24
816,19,50,5,2025-12-15 01:58:54,PAYMENT,APPROVED,USD,1299.67,11.76,AUTH0000000816,PAYMENTS_APP,2025-12-15 01:58:54
817,9,25,3,2026-04-03 21:04:42,PAYMENT,APPROVED,USD,214.75,0.66,AUTH0000000817,PAYMENTS_APP,2026-04-03 21:04:42
818,111,5,1,2025-05-11 02:15:26,PAYMENT,APPROVED,USD,137.92,3.0,AUTH0000000818,PAYMENTS_APP,2025-05-11 02:15:26
819,60,39,6,2025-10-29 13:53:18,PAYMENT,APPROVED,USD,240.48,6.39,AUTH0000000819,PAYMENTS_APP,2025-10-29 13:53:18
820,173,2,4,2026-04-21 15:35:12,PAYMENT,DECLINED,USD,1548.46,19.43,,PAYMENTS_APP,2026-04-21 15:35:12
821,153,46,1,2026-06-14 11:56:57,PAYMENT,DECLINED,USD,482.01,2.16,,PAYMENTS_APP,2026-06-14 11:56:57
822,108,31,6,2025-07-18 20:52:12,PAYMENT,APPROVED,USD,1593.77,15.48,AUTH0000000822,PAYMENTS_APP,2025-07-18 20:52:12
823,132,42,3,2025-05-21 01:36:16,PAYMENT,APPROVED,USD,320.07,6.68,AUTH0000000823,PAYMENTS_APP,2025-05-21 01:36:16
824,95,1,5,2025-05-30 05:22:01,PAYMENT,APPROVED,USD,772.38,9.78,AUTH0000000824,PAYMENTS_APP,2025-05-30 05:22:01
825,14,28,3,2025-02-28 08:38:34,PAYMENT,DECLINED,USD,2048.14,41.01,,PAYMENTS_APP,2025-02-28 08:38:34
826,88,13,6,2025-07-20 07:17:43,PAYMENT,PENDING,USD,2271.34,62.91,,PAYMENTS_APP,2025-07-20 07:17:43
827,86,40,3,2026-04-24 21:50:12,PAYMENT,PENDING,USD,828.53,17.12,,PAYMENTS_APP,2026-04-24 21:50:12
828,127,15,1,2025-06-16 03:49:02,PAYMENT,APPROVED,USD,2190.39,70.0,AUTH0000000828,PAYMENTS_APP,2025-06-16 03:49:02
829,85,48,4,2026-04-23 22:42:58,PAYMENT,APPROVED,USD,598.31,15.54,AUTH0000000829,PAYMENTS_APP,2026-04-23 22:42:58
830,30,10,3,2025-01-07 13:12:35,PAYMENT,APPROVED,USD,185.25,0.37,AUTH0000000830,PAYMENTS_APP,2025-01-07 13:12:35
831,57,17,6,2026-01-04 01:35:54,PAYMENT,APPROVED,USD,498.61,5.31,AUTH0000000831,PAYMENTS_APP,2026-01-04 01:35:54
832,26,2,6,2025-09-09 06:30:01,PAYMENT,APPROVED,USD,54.71,1.62,AUTH0000000832,PAYMENTS_APP,2025-09-09 06:30:01
833,96,43,2,2025-04-24 12:19:12,PAYMENT,APPROVED,USD,763.38,7.0,AUTH0000000833,PAYMENTS_APP,2025-04-24 12:19:12
834,49,13,5,2026-03-21 02:22:49,PAYMENT,APPROVED,USD,361.94,11.73,AUTH0000000834,PAYMENTS_APP,2026-03-21 02:22:49
835,151,13,5,2026-03-16 23:09:40,PAYMENT,APPROVED,USD,2302.61,62.04,AUTH0000000835,PAYMENTS_APP,2026-03-16 23:09:40
836,131,38,4,2025-09-11 01:56:20,PAYMENT,PENDING,USD,1989.23,61.02,,PAYMENTS_APP,2025-09-11 01:56:20
837,100,49,6,2025-03-25 17:08:11,PAYMENT,PENDING,USD,1537.6,10.29,,PAYMENTS_APP,2025-03-25 17:08:11
838,96,34,6,2026-01-19 18:09:10,PAYMENT,DECLINED,USD,1161.2,13.87,,PAYMENTS_APP,2026-01-19 18:09:10
839,150,42,1,2026-05-10 18:00:53,PAYMENT,APPROVED,USD,671.57,9.83,AUTH0000000839,PAYMENTS_APP,2026-05-10 18:00:53
840,97,37,2,2026-04-08 08:32:01,PAYMENT,APPROVED,USD,547.27,8.46,AUTH0000000840,PAYMENTS_APP,2026-04-08 08:32:01
841,133,23,2,2026-07-18 03:05:09,PAYMENT,APPROVED,USD,1879.31,20.73,AUTH0000000841,PAYMENTS_APP,2026-07-18 03:05:09
842,128,21,3,2025-12-11 15:30:50,PAYMENT,APPROVED,USD,1169.41,17.43,AUTH0000000842,PAYMENTS_APP,2025-12-11 15:30:50
843,76,33,5,2025-08-28 09:40:15,PAYMENT,PENDING,USD,190.65,6.03,,PAYMENTS_APP,2025-08-28 09:40:15
844,10,35,2,2025-03-22 10:03:51,PAYMENT,APPROVED,USD,246.92,0.85,AUTH0000000844,PAYMENTS_APP,2025-03-22 10:03:51
845,71,13,6,2025-09-14 11:01:17,PAYMENT,PENDING,USD,2039.1,49.43,,PAYMENTS_APP,2025-09-14 11:01:17
846,89,26,4,2025-05-22 19:46:28,PAYMENT,APPROVED,USD,22.33,0.25,AUTH0000000846,PAYMENTS_APP,2025-05-22 19:46:28
847,39,26,2,2025-01-13 17:11:06,PAYMENT,PENDING,USD,1282.1,34.46,,PAYMENTS_APP,2025-01-13 17:11:06
848,194,30,6,2025-08-03 17:16:25,PAYMENT,APPROVED,USD,1290.05,35.76,AUTH0000000848,PAYMENTS_APP,2025-08-03 17:16:25
849,107,14,4,2025-03-29 11:23:55,PAYMENT,APPROVED,USD,1072.55,35.42,AUTH0000000849,PAYMENTS_APP,2025-03-29 11:23:55
850,189,1,4,2026-01-19 05:03:32,PAYMENT,DECLINED,USD,2184.5,24.88,,PAYMENTS_APP,2026-01-19 05:03:32
851,104,49,6,2025-12-30 12:22:21,PAYMENT,APPROVED,USD,1048.45,25.49,AUTH0000000851,PAYMENTS_APP,2025-12-30 12:22:21
852,85,37,6,2025-01-24 20:39:53,PAYMENT,APPROVED,USD,2305.44,14.35,AUTH0000000852,PAYMENTS_APP,2025-01-24 20:39:53
853,99,13,4,2026-02-05 13:53:00,PAYMENT,APPROVED,USD,2371.78,7.51,AUTH0000000853,PAYMENTS_APP,2026-02-05 13:53:00
854,142,12,1,2026-04-08 23:15:55,PAYMENT,APPROVED,USD,234.01,1.06,AUTH0000000854,PAYMENTS_APP,2026-04-08 23:15:55
855,73,14,2,2025-01-28 06:47:50,PAYMENT,APPROVED,USD,174.66,5.89,AUTH0000000855,PAYMENTS_APP,2025-01-28 06:47:50
856,106,26,2,2026-04-11 02:05:30,PAYMENT,APPROVED,USD,1296.81,8.87,AUTH0000000856,PAYMENTS_APP,2026-04-11 02:05:30
857,53,9,2,2026-03-05 17:24:45,PAYMENT,PENDING,USD,172.84,5.79,,PAYMENTS_APP,2026-03-05 17:24:45
858,52,33,6,2026-05-02 05:46:51,PAYMENT,DECLINED,USD,1438.15,16.61,,PAYMENTS_APP,2026-05-02 05:46:51
859,17,26,5,2026-04-15 10:01:42,PAYMENT,APPROVED,USD,19.6,0.11,AUTH0000000859,PAYMENTS_APP,2026-04-15 10:01:42
860,74,42,4,2026-05-18 16:45:19,PAYMENT,APPROVED,USD,1440.76,37.56,AUTH0000000860,PAYMENTS_APP,2026-05-18 16:45:19
861,107,16,2,2025-11-01 14:14:20,PAYMENT,DECLINED,USD,2058.75,61.55,,PAYMENTS_APP,2025-11-01 14:14:20
862,146,7,4,2026-03-19 16:40:08,PAYMENT,APPROVED,USD,2277.17,16.48,AUTH0000000862,PAYMENTS_APP,2026-03-19 16:40:08
863,18,45,6,2025-06-11 09:58:04,PAYMENT,PENDING,USD,1344.81,31.83,,PAYMENTS_APP,2025-06-11 09:58:04
864,95,5,1,2025-08-11 17:58:02,PAYMENT,APPROVED,USD,2480.98,49.11,AUTH0000000864,PAYMENTS_APP,2025-08-11 17:58:02
865,119,2,1,2026-02-24 16:25:05,PAYMENT,APPROVED,USD,632.66,11.52,AUTH0000000865,PAYMENTS_APP,2026-02-24 16:25:05
866,102,3,1,2026-04-18 13:52:38,PAYMENT,APPROVED,USD,1865.15,56.13,AUTH0000000866,PAYMENTS_APP,2026-04-18 13:52:38
867,18,6,5,2025-05-20 11:54:35,PAYMENT,PENDING,USD,1871.94,32.72,,PAYMENTS_APP,2025-05-20 11:54:35
868,44,2,5,2026-03-25 05:06:23,PAYMENT,APPROVED,USD,2051.25,60.74,AUTH0000000868,PAYMENTS_APP,2026-03-25 05:06:23
869,174,18,2,2026-07-02 14:13:49,PAYMENT,APPROVED,USD,194.89,5.25,AUTH0000000869,PAYMENTS_APP,2026-07-02 14:13:49
870,163,34,6,2025-02-05 19:22:49,PAYMENT,APPROVED,USD,1105.7,2.9,AUTH0000000870,PAYMENTS_APP,2025-02-05 19:22:49
871,2,4,4,2025-04-16 14:13:19,PAYMENT,PENDING,USD,771.5,2.15,,PAYMENTS_APP,2025-04-16 14:13:19
872,8,1,3,2025-09-13 13:38:25,PAYMENT,APPROVED,USD,500.76,0.77,AUTH0000000872,PAYMENTS_APP,2025-09-13 13:38:25
873,43,47,2,2025-03-06 08:01:50,PAYMENT,APPROVED,USD,1992.51,58.25,AUTH0000000873,PAYMENTS_APP,2025-03-06 08:01:50
874,139,26,4,2025-12-01 11:44:54,PAYMENT,DECLINED,USD,1567.34,34.86,,PAYMENTS_APP,2025-12-01 11:44:54
875,4,26,6,2025-05-04 08:27:42,PAYMENT,APPROVED,USD,265.61,3.19,AUTH0000000875,PAYMENTS_APP,2025-05-04 08:27:42
876,160,24,1,2026-04-15 08:00:48,PAYMENT,APPROVED,USD,1645.25,17.22,AUTH0000000876,PAYMENTS_APP,2026-04-15 08:00:48
877,138,37,2,2025-11-05 21:48:14,PAYMENT,APPROVED,USD,2457.77,10.97,AUTH0000000877,PAYMENTS_APP,2025-11-05 21:48:14
878,198,45,2,2025-11-29 22:58:09,PAYMENT,PENDING,USD,972.03,31.53,,PAYMENTS_APP,2025-11-29 22:58:09
879,150,29,4,2025-11-22 17:33:13,PAYMENT,APPROVED,USD,838.43,18.19,AUTH0000000879,PAYMENTS_APP,2025-11-22 17:33:13
880,158,49,1,2026-05-31 21:23:20,PAYMENT,PENDING,USD,2470.96,22.01,,PAYMENTS_APP,2026-05-31 21:23:20
881,128,19,2,2026-03-15 08:52:02,PAYMENT,DECLINED,USD,199.39,1.13,,PAYMENTS_APP,2026-03-15 08:52:02
882,186,39,4,2025-06-05 13:40:50,PAYMENT,APPROVED,USD,1605.46,14.6,AUTH0000000882,PAYMENTS_APP,2025-06-05 13:40:50
883,107,42,3,2025-10-12 11:33:40,PAYMENT,PENDING,USD,1967.64,4.62,,PAYMENTS_APP,2025-10-12 11:33:40
884,171,16,6,2025-08-23 12:03:40,PAYMENT,APPROVED,USD,606.38,11.73,AUTH0000000884,PAYMENTS_APP,2025-08-23 12:03:40
885,17,32,1,2026-01-26 18:59:10,PAYMENT,APPROVED,USD,459.68,10.3,AUTH0000000885,PAYMENTS_APP,2026-01-26 18:59:10
886,53,16,5,2025-05-25 07:26:07,PAYMENT,APPROVED,USD,230.31,4.87,AUTH0000000886,PAYMENTS_APP,2025-05-25 07:26:07
887,156,16,3,2025-11-15 05:58:36,PAYMENT,PENDING,USD,494.64,7.63,,PAYMENTS_APP,2025-11-15 05:58:36
888,21,24,4,2026-04-05 23:08:29,PAYMENT,APPROVED,USD,680.38,18.75,AUTH0000000888,PAYMENTS_APP,2026-04-05 23:08:29
889,124,2,4,2026-03-09 18:23:49,PAYMENT,DECLINED,USD,1837.59,49.34,,PAYMENTS_APP,2026-03-09 18:23:49
890,187,12,3,2026-03-14 03:01:49,PAYMENT,APPROVED,USD,1488.36,9.22,AUTH0000000890,PAYMENTS_APP,2026-03-14 03:01:49
891,35,46,4,2025-10-18 13:39:31,PAYMENT,DECLINED,USD,1515.46,5.22,,PAYMENTS_APP,2025-10-18 13:39:31
892,187,47,3,2025-07-20 05:38:00,PAYMENT,APPROVED,USD,11.45,0.35,AUTH0000000892,PAYMENTS_APP,2025-07-20 05:38:00
893,151,5,4,2026-02-09 13:35:08,PAYMENT,APPROVED,USD,1224.39,27.91,AUTH0000000893,PAYMENTS_APP,2026-02-09 13:35:08
894,66,50,6,2025-05-08 14:00:39,PAYMENT,DECLINED,USD,406.74,10.96,,PAYMENTS_APP,2025-05-08 14:00:39
895,179,4,6,2025-12-23 18:33:15,PAYMENT,PENDING,USD,1222.07,29.83,,PAYMENTS_APP,2025-12-23 18:33:15
896,93,41,6,2026-03-11 08:59:07,PAYMENT,APPROVED,USD,1194.84,38.63,AUTH0000000896,PAYMENTS_APP,2026-03-11 08:59:07
897,66,16,5,2025-06-01 09:30:53,PAYMENT,DECLINED,USD,1139.22,27.52,,PAYMENTS_APP,2025-06-01 09:30:53
898,99,26,6,2025-06-15 00:26:57,PAYMENT,APPROVED,USD,1927.66,44.16,AUTH0000000898,PAYMENTS_APP,2025-06-15 00:26:57
899,178,20,5,2026-06-15 06:52:29,PAYMENT,APPROVED,USD,415.39,6.44,AUTH0000000899,PAYMENTS_APP,2026-06-15 06:52:29
900,187,6,1,2026-01-27 21:20:18,PAYMENT,APPROVED,USD,1835.1,48.78,AUTH0000000900,PAYMENTS_APP,2026-01-27 21:20:18
901,102,45,3,2025-12-19 05:11:45,PAYMENT,APPROVED,USD,1872.08,61.07,AUTH0000000901,PAYMENTS_APP,2025-12-19 05:11:45
902,44,12,3,2026-03-04 19:06:47,PAYMENT,APPROVED,USD,1636.65,42.43,AUTH0000000902,PAYMENTS_APP,2026-03-04 19:06:47
903,55,12,2,2026-05-14 06:37:33,PAYMENT,DECLINED,USD,2371.26,38.7,,PAYMENTS_APP,2026-05-14 06:37:33
904,105,29,6,2025-03-02 06:39:10,PAYMENT,APPROVED,USD,649.12,20.56,AUTH0000000904,PAYMENTS_APP,2025-03-02 06:39:10
905,17,22,1,2025-06-20 02:54:20,PAYMENT,APPROVED,USD,215.18,1.13,AUTH0000000905,PAYMENTS_APP,2025-06-20 02:54:20
906,171,38,1,2025-04-14 00:20:46,PAYMENT,APPROVED,USD,665.94,22.29,AUTH0000000906,PAYMENTS_APP,2025-04-14 00:20:46
907,69,32,4,2025-01-08 13:40:39,PAYMENT,DECLINED,USD,1300.67,43.85,,PAYMENTS_APP,2025-01-08 13:40:39
908,88,21,2,2025-12-12 22:00:16,PAYMENT,APPROVED,USD,842.04,20.36,AUTH0000000908,PAYMENTS_APP,2025-12-12 22:00:16
909,26,1,4,2026-01-23 22:14:19,PAYMENT,APPROVED,USD,2438.29,74.82,AUTH0000000909,PAYMENTS_APP,2026-01-23 22:14:19
910,180,49,2,2025-05-23 00:56:05,PAYMENT,DECLINED,USD,308.11,5.87,,PAYMENTS_APP,2025-05-23 00:56:05
911,132,27,6,2026-01-13 16:27:13,PAYMENT,DECLINED,USD,1715.78,52.46,,PAYMENTS_APP,2026-01-13 16:27:13
912,5,41,3,2025-07-12 00:06:50,PAYMENT,PENDING,USD,2393.91,68.54,,PAYMENTS_APP,2025-07-12 00:06:50
913,157,6,3,2025-11-30 16:10:36,PAYMENT,APPROVED,USD,1517.3,22.16,AUTH0000000913,PAYMENTS_APP,2025-11-30 16:10:36
914,76,39,2,2026-05-03 23:58:09,PAYMENT,PENDING,USD,2263.1,58.76,,PAYMENTS_APP,2026-05-03 23:58:09
915,23,20,6,2026-06-17 20:49:19,PAYMENT,PENDING,USD,1262.09,6.75,,PAYMENTS_APP,2026-06-17 20:49:19
916,139,16,2,2026-04-24 06:07:07,PAYMENT,APPROVED,USD,2387.67,41.53,AUTH0000000916,PAYMENTS_APP,2026-04-24 06:07:07
917,84,25,3,2025-04-02 03:50:24,PAYMENT,APPROVED,USD,2483.41,4.95,AUTH0000000917,PAYMENTS_APP,2025-04-02 03:50:24
